tipo_prestacion,fecha_ingreso,hora_ingreso,domicilio_barrio,mes
DENUNCIA,01/01/2021,11:39:02,PALERMO,01
DENUNCIA,01/01/2021,18:59:57,BELGRANO,01
DENUNCIA,01/01/2021,15:53:23,VILLA CRESPO,01
DENUNCIA,01/01/2021,19:46:24,AGRONOMIA,01
DENUNCIA,01/01/2021,16:13:13,RECOLETA,01
DENUNCIA,01/01/2021,12:41:35,PALERMO,01
DENUNCIA,01/01/2021,00:33:01,ALMAGRO,01
DENUNCIA,02/01/2021,22:55:48,PALERMO,01
DENUNCIA,02/01/2021,12:33:16,PALERMO,01
DENUNCIA,02/01/2021,02:57:00,PALERMO,01
DENUNCIA,02/01/2021,01:20:11,COGHLAN,01
DENUNCIA,02/01/2021,23:38:03,PALERMO,01
DENUNCIA,02/01/2021,23:40:05,PALERMO,01
DENUNCIA,02/01/2021,23:42:16,PALERMO,01
DENUNCIA,02/01/2021,23:00:41,PALERMO,01
DENUNCIA,02/01/2021,02:04:33,PALERMO,01
DENUNCIA,02/01/2021,10:45:36,BOCA,01
DENUNCIA,02/01/2021,09:38:42,PATERNAL,01
DENUNCIA,03/01/2021,16:46:21,PALERMO,01
DENUNCIA,03/01/2021,02:30:19,PALERMO,01
DENUNCIA,03/01/2021,03:07:25,ALMAGRO,01
DENUNCIA,03/01/2021,12:19:21,PARQUE CHACABUCO,01
DENUNCIA,04/01/2021,15:01:45,SAN TELMO,01
DENUNCIA,04/01/2021,14:26:18,FLORES,01
DENUNCIA,04/01/2021,12:18:05,FLORES,01
DENUNCIA,04/01/2021,07:17:20,BALVANERA,01
DENUNCIA,04/01/2021,13:50:00,BALVANERA,01
DENUNCIA,04/01/2021,01:23:49,PALERMO,01
DENUNCIA,04/01/2021,13:27:23,NUÑEZ,01
DENUNCIA,04/01/2021,09:39:27,PALERMO,01
DENUNCIA,05/01/2021,15:39:39,PALERMO,01
DENUNCIA,05/01/2021,22:47:58,VILLA LURO,01
DENUNCIA,05/01/2021,20:43:43,VILLA CRESPO,01
DENUNCIA,05/01/2021,01:01:17,VILLA CRESPO,01
DENUNCIA,05/01/2021,12:46:26,NUÑEZ,01
DENUNCIA,05/01/2021,12:37:57,NUÑEZ,01
DENUNCIA,05/01/2021,20:49:21,PARQUE PATRICIOS,01
DENUNCIA,05/01/2021,11:51:41,PALERMO,01
DENUNCIA,05/01/2021,16:08:31,SAAVEDRA,01
DENUNCIA,05/01/2021,19:26:33,VILLA CRESPO,01
DENUNCIA,05/01/2021,18:21:12,FLORES,01
DENUNCIA,05/01/2021,06:50:23,NUÑEZ,01
DENUNCIA,05/01/2021,10:31:40,BELGRANO,01
DENUNCIA,05/01/2021,12:33:34,BELGRANO,01
DENUNCIA,06/01/2021,15:39:23,PALERMO,01
DENUNCIA,06/01/2021,00:29:20,ALMAGRO,01
DENUNCIA,06/01/2021,13:54:08,ALMAGRO,01
DENUNCIA,06/01/2021,12:35:13,ALMAGRO,01
DENUNCIA,06/01/2021,14:44:06,MONSERRAT,01
DENUNCIA,06/01/2021,12:50:33,COGHLAN,01
DENUNCIA,06/01/2021,12:50:59,ALMAGRO,01
DENUNCIA,06/01/2021,00:12:18,ALMAGRO,01
DENUNCIA,06/01/2021,00:15:25,MATADEROS,01
DENUNCIA,06/01/2021,00:19:25,COLEGIALES,01
DENUNCIA,06/01/2021,13:52:41,BALVANERA,01
DENUNCIA,06/01/2021,18:39:59,CABALLITO,01
DENUNCIA,06/01/2021,22:50:31,VILLA PUEYRREDON,01
DENUNCIA,06/01/2021,19:10:24,PALERMO,01
DENUNCIA,06/01/2021,12:46:59,ALMAGRO,01
DENUNCIA,07/01/2021,10:46:50,ALMAGRO,01
DENUNCIA,07/01/2021,18:22:18,FLORES,01
DENUNCIA,07/01/2021,15:52:42,VILLA DEVOTO,01
DENUNCIA,07/01/2021,13:40:09,MATADEROS,01
DENUNCIA,07/01/2021,20:07:53,NUEVA POMPEYA,01
DENUNCIA,08/01/2021,13:17:35,BELGRANO,01
DENUNCIA,08/01/2021,11:03:03,VERSALLES,01
DENUNCIA,08/01/2021,11:58:26,SAN TELMO,01
DENUNCIA,08/01/2021,14:18:48,PARQUE AVELLANEDA,01
DENUNCIA,08/01/2021,13:44:25,VILLA CRESPO,01
DENUNCIA,08/01/2021,01:58:41,PALERMO,01
DENUNCIA,08/01/2021,01:06:01,ALMAGRO,01
DENUNCIA,08/01/2021,22:52:39,VILLA CRESPO,01
DENUNCIA,08/01/2021,01:36:12,VILLA LURO,01
DENUNCIA,08/01/2021,01:54:03,PALERMO,01
DENUNCIA,08/01/2021,11:09:06,ALMAGRO,01
DENUNCIA,08/01/2021,12:52:49,SAAVEDRA,01
DENUNCIA,08/01/2021,11:43:36,VILLA URQUIZA,01
DENUNCIA,08/01/2021,10:23:47,PALERMO,01
DENUNCIA,08/01/2021,18:20:55,SAN CRISTOBAL,01
DENUNCIA,08/01/2021,17:13:03,RETIRO,01
DENUNCIA,08/01/2021,19:48:32,COLEGIALES,01
DENUNCIA,08/01/2021,23:41:49,PALERMO,01
DENUNCIA,09/01/2021,09:42:54,PALERMO,01
DENUNCIA,09/01/2021,16:47:00,RECOLETA,01
DENUNCIA,09/01/2021,23:00:47,CHACARITA,01
DENUNCIA,09/01/2021,13:42:29,MATADEROS,01
DENUNCIA,09/01/2021,11:37:34,BALVANERA,01
DENUNCIA,09/01/2021,13:00:17,NUÑEZ,01
DENUNCIA,09/01/2021,14:47:01,VILLA CRESPO,01
DENUNCIA,09/01/2021,13:42:18,VILLA LURO,01
DENUNCIA,09/01/2021,22:54:31,PALERMO,01
DENUNCIA,09/01/2021,08:17:49,PALERMO,01
DENUNCIA,09/01/2021,09:20:27,SAN TELMO,01
DENUNCIA,09/01/2021,11:21:34,BALVANERA,01
DENUNCIA,09/01/2021,21:44:14,PALERMO,01
DENUNCIA,09/01/2021,22:55:22,PALERMO,01
DENUNCIA,09/01/2021,11:02:36,COLEGIALES,01
DENUNCIA,09/01/2021,17:06:57,PALERMO,01
DENUNCIA,10/01/2021,19:38:50,ALMAGRO,01
DENUNCIA,10/01/2021,02:06:14,COLEGIALES,01
DENUNCIA,10/01/2021,12:24:23,VILLA URQUIZA,01
DENUNCIA,10/01/2021,08:34:00,FLORES,01
DENUNCIA,10/01/2021,01:31:57,SAN NICOLAS,01
DENUNCIA,10/01/2021,08:37:30,COGHLAN,01
DENUNCIA,10/01/2021,00:58:48,ALMAGRO,01
DENUNCIA,10/01/2021,09:35:01,LINIERS,01
DENUNCIA,10/01/2021,20:24:21,VILLA URQUIZA,01
DENUNCIA,10/01/2021,16:12:30,SAN NICOLAS,01
DENUNCIA,11/01/2021,00:05:05,PALERMO,01
DENUNCIA,11/01/2021,12:52:19,NUEVA POMPEYA,01
DENUNCIA,11/01/2021,09:58:24,BALVANERA,01
DENUNCIA,11/01/2021,14:10:43,VILLA GRAL. MITRE,01
DENUNCIA,11/01/2021,10:19:36,CABALLITO,01
DENUNCIA,11/01/2021,22:22:34,PALERMO,01
DENUNCIA,11/01/2021,21:48:18,VILLA SANTA RITA,01
DENUNCIA,11/01/2021,12:41:33,FLORES,01
DENUNCIA,11/01/2021,19:11:54,BALVANERA,01
DENUNCIA,11/01/2021,17:07:51,VILLA GRAL. MITRE,01
DENUNCIA,12/01/2021,08:23:40,VILLA URQUIZA,01
DENUNCIA,12/01/2021,16:29:17,BARRACAS,01
DENUNCIA,12/01/2021,12:45:00,CHACARITA,01
DENUNCIA,12/01/2021,08:11:03,ALMAGRO,01
DENUNCIA,12/01/2021,20:20:53,VILLA LUGANO,01
DENUNCIA,12/01/2021,14:22:28,COLEGIALES,01
DENUNCIA,12/01/2021,09:10:24,VILLA DEVOTO,01
DENUNCIA,12/01/2021,08:07:00,VILLA LUGANO,01
DENUNCIA,12/01/2021,22:07:51,VELEZ SARSFIELD,01
DENUNCIA,13/01/2021,09:27:52,BELGRANO,01
DENUNCIA,13/01/2021,10:47:51,PALERMO,01
DENUNCIA,13/01/2021,10:07:45,BALVANERA,01
DENUNCIA,13/01/2021,15:01:58,VILLA CRESPO,01
DENUNCIA,13/01/2021,18:45:21,PALERMO,01
DENUNCIA,13/01/2021,18:40:31,MONSERRAT,01
DENUNCIA,13/01/2021,16:27:03,VILLA ORTUZAR,01
DENUNCIA,13/01/2021,11:29:38,RECOLETA,01
DENUNCIA,13/01/2021,16:17:11,ALMAGRO,01
DENUNCIA,13/01/2021,09:52:05,BALVANERA,01
DENUNCIA,13/01/2021,15:37:39,PALERMO,01
DENUNCIA,13/01/2021,15:29:21,VILLA ORTUZAR,01
DENUNCIA,13/01/2021,09:34:54,FLORES,01
DENUNCIA,13/01/2021,10:47:50,VILLA CRESPO,01
DENUNCIA,13/01/2021,01:00:48,VELEZ SARSFIELD,01
DENUNCIA,14/01/2021,15:45:20,VILLA CRESPO,01
DENUNCIA,14/01/2021,10:24:56,NUÑEZ,01
DENUNCIA,14/01/2021,10:27:07,LINIERS,01
DENUNCIA,14/01/2021,21:24:53,BARRACAS,01
DENUNCIA,14/01/2021,09:17:03,PALERMO,01
DENUNCIA,14/01/2021,15:11:45,PALERMO,01
DENUNCIA,14/01/2021,09:57:39,SAN NICOLAS,01
DENUNCIA,14/01/2021,13:48:34,MATADEROS,01
DENUNCIA,14/01/2021,07:02:33,SAAVEDRA,01
DENUNCIA,14/01/2021,11:56:45,PALERMO,01
DENUNCIA,14/01/2021,10:51:13,VILLA LURO,01
DENUNCIA,14/01/2021,16:52:41,BALVANERA,01
DENUNCIA,14/01/2021,15:06:43,VILLA URQUIZA,01
DENUNCIA,14/01/2021,13:44:31,SAN TELMO,01
DENUNCIA,14/01/2021,11:44:24,PARQUE CHAS,01
DENUNCIA,14/01/2021,18:38:55,SAN TELMO,01
DENUNCIA,14/01/2021,12:43:56,RECOLETA,01
DENUNCIA,15/01/2021,00:04:09,VILLA DEVOTO,01
DENUNCIA,15/01/2021,10:59:09,PALERMO,01
DENUNCIA,15/01/2021,18:54:00,VELEZ SARSFIELD,01
DENUNCIA,15/01/2021,17:56:01,PALERMO,01
DENUNCIA,15/01/2021,20:49:24,VILLA CRESPO,01
DENUNCIA,15/01/2021,19:08:33,PARQUE AVELLANEDA,01
DENUNCIA,15/01/2021,20:48:55,VILLA ORTUZAR,01
DENUNCIA,15/01/2021,10:00:52,VELEZ SARSFIELD,01
DENUNCIA,16/01/2021,13:00:38,RECOLETA,01
DENUNCIA,16/01/2021,10:41:48,BALVANERA,01
DENUNCIA,16/01/2021,00:56:45,AGRONOMIA,01
DENUNCIA,16/01/2021,23:33:48,BOEDO,01
DENUNCIA,16/01/2021,02:18:21,VILLA URQUIZA,01
DENUNCIA,16/01/2021,13:49:52,COLEGIALES,01
DENUNCIA,16/01/2021,00:23:36,PALERMO,01
DENUNCIA,17/01/2021,07:52:22,PALERMO,01
DENUNCIA,17/01/2021,17:27:13,VELEZ SARSFIELD,01
DENUNCIA,17/01/2021,07:00:06,PALERMO,01
DENUNCIA,17/01/2021,00:32:10,PALERMO,01
DENUNCIA,17/01/2021,15:59:26,SAN NICOLAS,01
DENUNCIA,17/01/2021,19:03:45,FLORES,01
DENUNCIA,17/01/2021,17:27:51,VILLA PUEYRREDON,01
DENUNCIA,17/01/2021,21:41:30,PARQUE CHACABUCO,01
DENUNCIA,17/01/2021,22:57:22,CHACARITA,01
DENUNCIA,18/01/2021,07:57:18,PALERMO,01
DENUNCIA,18/01/2021,10:03:00,LINIERS,01
DENUNCIA,18/01/2021,13:32:51,PARQUE AVELLANEDA,01
DENUNCIA,18/01/2021,00:06:26,BELGRANO,01
DENUNCIA,18/01/2021,14:55:22,VILLA CRESPO,01
DENUNCIA,18/01/2021,18:34:36,BELGRANO,01
DENUNCIA,18/01/2021,17:05:07,AGRONOMIA,01
DENUNCIA,18/01/2021,15:58:15,VILLA PUEYRREDON,01
DENUNCIA,18/01/2021,19:43:50,MONTE CASTRO,01
DENUNCIA,18/01/2021,16:09:54,VELEZ SARSFIELD,01
DENUNCIA,18/01/2021,19:35:12,VILLA URQUIZA,01
DENUNCIA,18/01/2021,18:51:52,SAN TELMO,01
DENUNCIA,18/01/2021,16:30:13,FLORESTA,01
DENUNCIA,19/01/2021,12:42:56,CHACARITA,01
DENUNCIA,19/01/2021,15:00:11,VILLA GRAL. MITRE,01
DENUNCIA,19/01/2021,14:12:53,MATADEROS,01
DENUNCIA,19/01/2021,14:06:39,SAN CRISTOBAL,01
DENUNCIA,19/01/2021,09:08:15,RECOLETA,01
DENUNCIA,19/01/2021,13:02:15,CABALLITO,01
DENUNCIA,19/01/2021,15:12:01,FLORES,01
DENUNCIA,19/01/2021,23:12:46,PALERMO,01
DENUNCIA,19/01/2021,14:00:43,PARQUE CHACABUCO,01
DENUNCIA,19/01/2021,15:24:18,SAN NICOLAS,01
DENUNCIA,19/01/2021,16:42:41,PALERMO,01
DENUNCIA,19/01/2021,14:54:29,PALERMO,01
DENUNCIA,19/01/2021,14:12:28,CHACARITA,01
DENUNCIA,20/01/2021,12:02:51,VILLA ORTUZAR,01
DENUNCIA,20/01/2021,11:53:47,VILLA URQUIZA,01
DENUNCIA,20/01/2021,19:37:48,PALERMO,01
DENUNCIA,20/01/2021,09:14:04,CONSTITUCION,01
DENUNCIA,20/01/2021,13:03:12,SAAVEDRA,01
DENUNCIA,20/01/2021,17:29:25,PALERMO,01
DENUNCIA,20/01/2021,14:40:46,SAN TELMO,01
DENUNCIA,20/01/2021,08:25:17,FLORES,01
DENUNCIA,21/01/2021,10:55:56,VILLA GRAL. MITRE,01
DENUNCIA,21/01/2021,06:45:49,MONSERRAT,01
DENUNCIA,21/01/2021,10:30:20,PALERMO,01
DENUNCIA,21/01/2021,13:55:05,PALERMO,01
DENUNCIA,21/01/2021,18:44:36,PALERMO,01
DENUNCIA,21/01/2021,21:17:28,AGRONOMIA,01
DENUNCIA,21/01/2021,18:06:54,FLORESTA,01
DENUNCIA,21/01/2021,13:57:29,PALERMO,01
DENUNCIA,21/01/2021,22:33:55,PALERMO,01
DENUNCIA,21/01/2021,17:17:16,LINIERS,01
DENUNCIA,21/01/2021,22:18:13,PALERMO,01
DENUNCIA,21/01/2021,20:51:05,PALERMO,01
DENUNCIA,21/01/2021,14:24:25,MONTE CASTRO,01
DENUNCIA,21/01/2021,14:32:34,PARQUE PATRICIOS,01
DENUNCIA,21/01/2021,20:57:12,PALERMO,01
DENUNCIA,22/01/2021,10:46:23,PALERMO,01
DENUNCIA,22/01/2021,11:04:30,PALERMO,01
DENUNCIA,22/01/2021,00:35:07,PALERMO,01
DENUNCIA,22/01/2021,10:30:59,ALMAGRO,01
DENUNCIA,22/01/2021,05:56:12,FLORES,01
DENUNCIA,22/01/2021,09:49:24,SAAVEDRA,01
DENUNCIA,22/01/2021,14:34:06,PARQUE AVELLANEDA,01
DENUNCIA,22/01/2021,15:56:27,SAN CRISTOBAL,01
DENUNCIA,22/01/2021,16:51:16,BELGRANO,01
DENUNCIA,22/01/2021,11:39:27,RECOLETA,01
DENUNCIA,23/01/2021,00:32:50,PALERMO,01
DENUNCIA,23/01/2021,12:20:16,RETIRO,01
DENUNCIA,23/01/2021,12:15:06,BELGRANO,01
DENUNCIA,23/01/2021,08:52:04,VILLA DEVOTO,01
DENUNCIA,24/01/2021,23:46:14,PALERMO,01
DENUNCIA,24/01/2021,10:46:25,ALMAGRO,01
DENUNCIA,24/01/2021,21:12:25,VILLA GRAL. MITRE,01
DENUNCIA,24/01/2021,09:34:58,PALERMO,01
DENUNCIA,24/01/2021,14:54:36,PALERMO,01
DENUNCIA,24/01/2021,17:11:19,PALERMO,01
DENUNCIA,25/01/2021,19:08:27,VILLA GRAL. MITRE,01
DENUNCIA,25/01/2021,19:54:35,PALERMO,01
DENUNCIA,25/01/2021,13:59:08,PALERMO,01
DENUNCIA,25/01/2021,17:53:54,SAN NICOLAS,01
DENUNCIA,25/01/2021,12:43:00,NUEVA POMPEYA,01
DENUNCIA,25/01/2021,10:15:52,MONSERRAT,01
DENUNCIA,25/01/2021,21:38:35,PALERMO,01
DENUNCIA,25/01/2021,02:23:41,ALMAGRO,01
DENUNCIA,25/01/2021,20:57:35,PALERMO,01
DENUNCIA,25/01/2021,21:33:03,VILLA URQUIZA,01
DENUNCIA,25/01/2021,21:17:19,PARQUE CHAS,01
DENUNCIA,25/01/2021,21:33:03,PALERMO,01
DENUNCIA,26/01/2021,08:54:07,COLEGIALES,01
DENUNCIA,26/01/2021,08:43:41,BOEDO,01
DENUNCIA,26/01/2021,17:14:07,ALMAGRO,01
DENUNCIA,26/01/2021,20:12:31,FLORES,01
DENUNCIA,26/01/2021,19:13:32,VILLA CRESPO,01
DENUNCIA,26/01/2021,15:55:45,VILLA URQUIZA,01
DENUNCIA,26/01/2021,21:29:19,PALERMO,01
DENUNCIA,26/01/2021,17:07:30,FLORES,01
DENUNCIA,26/01/2021,16:40:59,BELGRANO,01
DENUNCIA,26/01/2021,20:57:18,PATERNAL,01
DENUNCIA,27/01/2021,09:02:58,SAAVEDRA,01
DENUNCIA,27/01/2021,00:35:54,RECOLETA,01
DENUNCIA,27/01/2021,23:38:33,AGRONOMIA,01
DENUNCIA,27/01/2021,15:54:28,FLORES,01
DENUNCIA,27/01/2021,21:38:32,COLEGIALES,01
DENUNCIA,27/01/2021,20:24:44,VILLA LURO,01
DENUNCIA,27/01/2021,08:05:42,VILLA CRESPO,01
DENUNCIA,27/01/2021,16:03:36,COLEGIALES,01
DENUNCIA,27/01/2021,20:52:31,VILLA PUEYRREDON,01
DENUNCIA,27/01/2021,21:49:57,COLEGIALES,01
DENUNCIA,27/01/2021,18:36:33,NUÑEZ,01
DENUNCIA,28/01/2021,07:46:49,FLORES,01
DENUNCIA,28/01/2021,07:58:37,PARQUE CHACABUCO,01
DENUNCIA,28/01/2021,17:33:03,PALERMO,01
DENUNCIA,28/01/2021,21:16:25,RECOLETA,01
DENUNCIA,28/01/2021,00:16:47,MONSERRAT,01
DENUNCIA,28/01/2021,00:13:48,ALMAGRO,01
DENUNCIA,28/01/2021,08:55:09,MONSERRAT,01
DENUNCIA,28/01/2021,20:26:51,PALERMO,01
DENUNCIA,28/01/2021,12:08:24,ALMAGRO,01
DENUNCIA,28/01/2021,13:49:22,CABALLITO,01
DENUNCIA,28/01/2021,14:57:33,VERSALLES,01
DENUNCIA,28/01/2021,21:55:21,PARQUE CHACABUCO,01
DENUNCIA,29/01/2021,16:59:02,FLORES,01
DENUNCIA,29/01/2021,13:53:35,PALERMO,01
DENUNCIA,29/01/2021,19:30:36,BELGRANO,01
DENUNCIA,29/01/2021,21:13:39,NUÑEZ,01
DENUNCIA,29/01/2021,20:14:56,PALERMO,01
DENUNCIA,29/01/2021,17:32:22,RECOLETA,01
DENUNCIA,29/01/2021,21:37:11,VILLA LURO,01
DENUNCIA,29/01/2021,19:26:39,BELGRANO,01
DENUNCIA,29/01/2021,12:52:53,PALERMO,01
DENUNCIA,29/01/2021,17:25:09,RECOLETA,01
DENUNCIA,30/01/2021,11:54:05,SAN NICOLAS,01
DENUNCIA,30/01/2021,11:40:24,VILLA URQUIZA,01
DENUNCIA,30/01/2021,19:35:59,PALERMO,01
DENUNCIA,30/01/2021,19:42:46,BELGRANO,01
DENUNCIA,30/01/2021,16:13:30,BELGRANO,01
DENUNCIA,30/01/2021,11:59:24,SAN NICOLAS,01
DENUNCIA,31/01/2021,14:39:52,PALERMO,01
DENUNCIA,31/01/2021,19:10:29,PALERMO,01
DENUNCIA,31/01/2021,06:17:35,BELGRANO,01
DENUNCIA,31/01/2021,20:31:49,FLORES,01
DENUNCIA,31/01/2021,17:29:29,VILLA DEL PARQUE,01
DENUNCIA,31/01/2021,23:21:15,PALERMO,01
DENUNCIA,01/02/2021,00:59:49,PARQUE CHACABUCO,02
DENUNCIA,01/02/2021,13:59:44,VILLA GRAL. MITRE,02
DENUNCIA,01/02/2021,16:46:12,BOCA,02
DENUNCIA,01/02/2021,17:03:25,BOCA,02
DENUNCIA,01/02/2021,12:41:45,FLORES,02
DENUNCIA,01/02/2021,14:44:58,CABALLITO,02
DENUNCIA,01/02/2021,16:36:03,FLORES,02
DENUNCIA,01/02/2021,15:20:22,SAN CRISTOBAL,02
DENUNCIA,01/02/2021,10:56:19,RECOLETA,02
DENUNCIA,01/02/2021,00:11:03,BALVANERA,02
DENUNCIA,01/02/2021,20:49:00,PALERMO,02
DENUNCIA,01/02/2021,10:16:30,SAAVEDRA,02
DENUNCIA,01/02/2021,11:53:33,PALERMO,02
DENUNCIA,01/02/2021,08:19:33,MATADEROS,02
DENUNCIA,01/02/2021,13:13:08,PALERMO,02
DENUNCIA,01/02/2021,13:45:08,RECOLETA,02
DENUNCIA,01/02/2021,14:35:46,VILLA SANTA RITA,02
DENUNCIA,01/02/2021,20:07:33,ALMAGRO,02
DENUNCIA,01/02/2021,20:59:50,COLEGIALES,02
DENUNCIA,01/02/2021,22:07:14,FLORESTA,02
DENUNCIA,01/02/2021,13:43:14,VILLA CRESPO,02
DENUNCIA,02/02/2021,07:01:01,VILLA LURO,02
DENUNCIA,02/02/2021,08:18:45,PALERMO,02
DENUNCIA,02/02/2021,11:32:36,COLEGIALES,02
DENUNCIA,02/02/2021,09:34:48,VILLA LURO,02
DENUNCIA,02/02/2021,12:43:19,PALERMO,02
DENUNCIA,02/02/2021,13:29:58,PALERMO,02
DENUNCIA,02/02/2021,13:34:41,VILLA CRESPO,02
DENUNCIA,02/02/2021,20:11:27,BELGRANO,02
DENUNCIA,02/02/2021,22:47:03,SAAVEDRA,02
DENUNCIA,02/02/2021,19:10:40,VILLA URQUIZA,02
DENUNCIA,02/02/2021,23:43:01,NUÑEZ,02
DENUNCIA,02/02/2021,08:22:58,FLORES,02
DENUNCIA,02/02/2021,10:40:50,BELGRANO,02
DENUNCIA,02/02/2021,08:29:01,BOEDO,02
DENUNCIA,02/02/2021,14:42:42,VILLA URQUIZA,02
DENUNCIA,02/02/2021,16:11:47,SAN CRISTOBAL,02
DENUNCIA,02/02/2021,20:00:58,CABALLITO,02
DENUNCIA,02/02/2021,20:48:57,PALERMO,02
DENUNCIA,03/02/2021,01:37:36,BALVANERA,02
DENUNCIA,03/02/2021,23:09:01,AGRONOMIA,02
DENUNCIA,03/02/2021,17:38:19,BELGRANO,02
DENUNCIA,03/02/2021,22:03:09,PALERMO,02
DENUNCIA,03/02/2021,21:11:56,ALMAGRO,02
DENUNCIA,03/02/2021,23:18:56,PALERMO,02
DENUNCIA,03/02/2021,21:39:35,ALMAGRO,02
DENUNCIA,03/02/2021,10:14:33,PALERMO,02
DENUNCIA,03/02/2021,13:36:47,VILLA DEVOTO,02
DENUNCIA,03/02/2021,17:34:55,SAN CRISTOBAL,02
DENUNCIA,03/02/2021,15:20:46,SAN CRISTOBAL,02
DENUNCIA,03/02/2021,09:42:27,VILLA URQUIZA,02
DENUNCIA,03/02/2021,11:41:45,LINIERS,02
DENUNCIA,03/02/2021,15:20:33,BALVANERA,02
DENUNCIA,03/02/2021,22:38:21,COLEGIALES,02
DENUNCIA,03/02/2021,00:51:20,NUÑEZ,02
DENUNCIA,03/02/2021,18:05:45,PALERMO,02
DENUNCIA,04/02/2021,10:03:42,BELGRANO,02
DENUNCIA,04/02/2021,01:02:30,RECOLETA,02
DENUNCIA,04/02/2021,12:37:35,ALMAGRO,02
DENUNCIA,04/02/2021,18:01:36,CABALLITO,02
DENUNCIA,04/02/2021,11:26:22,BALVANERA,02
DENUNCIA,04/02/2021,17:19:10,VILLA URQUIZA,02
DENUNCIA,04/02/2021,00:15:07,ALMAGRO,02
DENUNCIA,04/02/2021,10:46:22,BALVANERA,02
DENUNCIA,04/02/2021,11:15:15,RECOLETA,02
DENUNCIA,04/02/2021,11:38:45,PALERMO,02
DENUNCIA,04/02/2021,14:48:40,ALMAGRO,02
DENUNCIA,04/02/2021,22:07:39,CABALLITO,02
DENUNCIA,05/02/2021,22:34:02,AGRONOMIA,02
DENUNCIA,05/02/2021,00:25:12,PALERMO,02
DENUNCIA,05/02/2021,00:53:40,FLORES,02
DENUNCIA,05/02/2021,02:17:04,CHACARITA,02
DENUNCIA,05/02/2021,11:43:34,VILLA ORTUZAR,02
DENUNCIA,05/02/2021,14:27:43,BELGRANO,02
DENUNCIA,05/02/2021,13:00:54,MONSERRAT,02
DENUNCIA,05/02/2021,17:00:38,MONSERRAT,02
DENUNCIA,05/02/2021,11:30:12,SAAVEDRA,02
DENUNCIA,05/02/2021,19:12:10,VILLA RIACHUELO,02
DENUNCIA,06/02/2021,19:44:01,RECOLETA,02
DENUNCIA,06/02/2021,02:37:55,BOCA,02
DENUNCIA,06/02/2021,19:19:53,MONSERRAT,02
DENUNCIA,06/02/2021,14:10:50,VILLA PUEYRREDON,02
DENUNCIA,06/02/2021,21:23:14,AGRONOMIA,02
DENUNCIA,06/02/2021,19:19:18,SAN TELMO,02
DENUNCIA,06/02/2021,22:04:34,VILLA URQUIZA,02
DENUNCIA,07/02/2021,00:33:36,SAN NICOLAS,02
DENUNCIA,07/02/2021,06:49:54,ALMAGRO,02
DENUNCIA,07/02/2021,21:59:47,ALMAGRO,02
DENUNCIA,07/02/2021,03:59:46,BARRACAS,02
DENUNCIA,07/02/2021,19:21:51,PALERMO,02
DENUNCIA,07/02/2021,22:48:14,LINIERS,02
DENUNCIA,07/02/2021,11:54:53,PALERMO,02
DENUNCIA,07/02/2021,06:39:23,ALMAGRO,02
DENUNCIA,07/02/2021,10:09:10,SAN TELMO,02
DENUNCIA,07/02/2021,19:47:07,SAN TELMO,02
DENUNCIA,08/02/2021,10:53:59,RECOLETA,02
DENUNCIA,08/02/2021,14:45:14,PALERMO,02
DENUNCIA,08/02/2021,09:54:33,MONSERRAT,02
DENUNCIA,08/02/2021,09:26:05,RECOLETA,02
DENUNCIA,08/02/2021,14:42:53,PALERMO,02
DENUNCIA,08/02/2021,11:32:23,VILLA CRESPO,02
DENUNCIA,08/02/2021,17:06:18,BOCA,02
DENUNCIA,08/02/2021,10:40:43,MONSERRAT,02
DENUNCIA,08/02/2021,16:13:21,BELGRANO,02
DENUNCIA,08/02/2021,10:12:01,VILLA PUEYRREDON,02
DENUNCIA,08/02/2021,22:33:46,PALERMO,02
DENUNCIA,08/02/2021,18:38:08,VILLA URQUIZA,02
DENUNCIA,08/02/2021,20:29:50,VILLA DEL PARQUE,02
DENUNCIA,09/02/2021,16:21:01,SAN CRISTOBAL,02
DENUNCIA,09/02/2021,09:49:53,CABALLITO,02
DENUNCIA,09/02/2021,20:04:50,RECOLETA,02
DENUNCIA,09/02/2021,18:12:07,PALERMO,02
DENUNCIA,09/02/2021,20:08:53,RECOLETA,02
DENUNCIA,09/02/2021,19:35:22,RECOLETA,02
DENUNCIA,09/02/2021,18:25:06,NUÑEZ,02
DENUNCIA,09/02/2021,22:10:16,VILLA CRESPO,02
DENUNCIA,10/02/2021,14:59:44,CABALLITO,02
DENUNCIA,10/02/2021,02:45:13,RECOLETA,02
DENUNCIA,10/02/2021,02:48:06,VILLA CRESPO,02
DENUNCIA,10/02/2021,20:45:09,FLORES,02
DENUNCIA,10/02/2021,00:36:02,COLEGIALES,02
DENUNCIA,10/02/2021,02:31:37,RECOLETA,02
DENUNCIA,10/02/2021,23:06:21,PALERMO,02
DENUNCIA,10/02/2021,21:26:37,FLORES,02
DENUNCIA,10/02/2021,21:58:23,PALERMO,02
DENUNCIA,11/02/2021,15:33:10,BELGRANO,02
DENUNCIA,11/02/2021,15:09:08,NUEVA POMPEYA,02
DENUNCIA,11/02/2021,13:05:45,RECOLETA,02
DENUNCIA,11/02/2021,08:10:57,PALERMO,02
DENUNCIA,11/02/2021,15:10:05,NUEVA POMPEYA,02
DENUNCIA,11/02/2021,19:52:06,PALERMO,02
